,G_losses,D_losses
1363,-3.620197296142578,-18.24184799194336
1364,-3.192847728729248,-19.799837112426758
1365,-4.112859725952148,-22.957839965820312
1366,-3.7637736797332764,-22.373207092285156
1367,-3.97320294380188,-18.630964279174805
1368,-3.3156774044036865,-14.133671760559082
1369,-3.4824862480163574,-16.647159576416016
1370,-3.662813901901245,-16.071943283081055
1371,-3.4972283840179443,-15.453597068786621
1372,-3.65411639213562,-19.061077117919922
1373,-3.3876004219055176,-15.086634635925293
1374,-3.562192916870117,-17.17657470703125
1375,-3.7301926612854004,-16.66241455078125
1376,-3.8601062297821045,-22.125225067138672
1377,-3.7848289012908936,-25.355873107910156
1378,-3.9029321670532227,-20.6608943939209
1379,-3.953295946121216,-26.64893913269043
1380,-3.252345085144043,-23.384552001953125
1381,-3.6461966037750244,-22.486591339111328
1382,-3.7938735485076904,-19.79834747314453
1383,-3.527005672454834,-20.53864860534668
1384,-3.512526035308838,-18.48365592956543
1385,-3.3065927028656006,-18.178081512451172
1386,-3.401153564453125,-19.315961837768555
1387,-3.784144878387451,-18.911176681518555
1388,-3.478557586669922,-16.024253845214844
1389,-3.5634307861328125,-17.228897094726562
1390,-3.547905445098877,-18.154354095458984
1391,-4.062752723693848,-21.171445846557617
1392,-3.9099836349487305,-20.87529754638672
1393,-3.6393871307373047,-17.675121307373047
1394,-3.3482463359832764,-13.493306159973145
1395,-3.379854202270508,-13.801050186157227
1396,-3.3969740867614746,-12.649906158447266
1397,-4.051377296447754,-19.715803146362305
1398,-3.3968005180358887,-20.193119049072266
1399,-3.562351942062378,-19.221214294433594
1400,-3.250424385070801,-21.703123092651367
1401,-3.5573666095733643,-21.25050926208496
1402,-3.2240753173828125,-20.563554763793945
1403,-3.6230571269989014,-21.855003356933594
1404,-3.789168119430542,-19.685182571411133
1405,-3.462200164794922,-18.144193649291992
1406,-3.4132797718048096,-17.187484741210938
1407,-3.448363780975342,-19.270442962646484
1408,-3.7200095653533936,-13.359967231750488
1409,-3.7548043727874756,-15.342419624328613
1410,-3.73905611038208,-18.415334701538086
1411,-3.103914976119995,-14.512279510498047
1412,-3.477466583251953,-14.07891845703125
1413,-3.379040241241455,-13.356217384338379
1414,-3.349282741546631,-17.873313903808594
1415,-4.099455833435059,-14.657397270202637
1416,-3.89725923538208,-13.946895599365234
1417,-3.7624058723449707,-14.798271179199219
1418,-3.3180646896362305,-17.33343505859375
1419,-2.9930710792541504,-17.714054107666016
1420,-3.282590627670288,-18.834392547607422
1421,-4.175679683685303,-22.606481552124023
1422,-3.8893346786499023,-22.172378540039062
1423,-4.708311557769775,-28.25076675415039
1424,-3.2190206050872803,-17.374479293823242
1425,-3.0433177947998047,-7.993764400482178
1426,-3.833810806274414,-16.202497482299805
1427,-2.9698479175567627,-12.254621505737305
1428,-4.0231146812438965,2.9615633487701416
1429,-4.0737199783325195,1.7678557634353638
1430,-3.595616340637207,-0.3250117897987366
1431,-3.3677616119384766,-4.434086799621582
1432,-3.467510938644409,-1.879856824874878
1433,-3.9035186767578125,-2.677088737487793
1434,-5.045897006988525,-4.1233811378479
1435,-2.8843460083007812,-8.867380142211914
1436,-3.057941436767578,-13.15239143371582
1437,-4.002241611480713,-20.47109031677246
1438,-3.4275007247924805,-20.065814971923828
1439,-3.717219829559326,-20.30537986755371
1440,-3.5925331115722656,-13.249836921691895
1441,-3.9084224700927734,-7.822957992553711
1442,-3.238706588745117,-6.895673751831055
1443,-3.8045835494995117,-7.192377090454102
1444,-3.5432028770446777,-8.050178527832031
1445,-3.430480480194092,-5.73042631149292
1446,-3.623121500015259,-6.4780778884887695
1447,-4.821337699890137,-8.359749794006348
1448,-2.775500535964966,-5.608916282653809
1449,-3.771925926208496,-7.528105735778809
1450,-3.6096723079681396,-8.551926612854004
1451,-3.41589617729187,-11.342681884765625
1452,-3.2908358573913574,-13.793761253356934
1453,-4.116699695587158,-13.237548828125
1454,-3.3261916637420654,-13.20047378540039
1455,-3.379734516143799,-13.174077987670898
1456,-3.4364423751831055,-14.15614128112793
1457,-3.5618457794189453,-14.54269790649414
1458,-3.510617256164551,-15.991183280944824
1459,-3.85766863822937,-18.749603271484375
1460,-3.578843593597412,-24.611263275146484
1461,-3.7616679668426514,-23.898483276367188
1462,-3.4803364276885986,-18.014480590820312
1463,-3.138211488723755,-17.451629638671875
1464,-3.8812928199768066,-20.93808364868164
1465,-3.526796340942383,-17.64447021484375
1466,-3.6161105632781982,-12.164854049682617
1467,-3.6436398029327393,-13.352181434631348
1468,-3.9232656955718994,-13.613025665283203
1469,-3.5992071628570557,-16.79631996154785
1470,-3.5158088207244873,-18.087032318115234
1471,-3.0836188793182373,-18.153491973876953
1472,-3.7682716846466064,-16.498485565185547
1473,-3.4577536582946777,-14.363142013549805
1474,-3.3979649543762207,-17.25629425048828
1475,-3.7664618492126465,-24.166553497314453
1476,-3.1857049465179443,-18.9490966796875
1477,-3.4761247634887695,-21.683738708496094
1478,-3.391162872314453,-18.54449462890625
1479,-3.477344512939453,-15.88403606414795
1480,-3.778844118118286,-15.48892593383789
1481,-3.347059488296509,-14.449530601501465
1482,-3.549473762512207,-13.657729148864746
1483,-3.2321653366088867,-13.079877853393555
1484,-3.701052665710449,-13.205676078796387
1485,-3.478724956512451,-13.535150527954102
1486,-4.256258964538574,-20.90365219116211
1487,-3.2935659885406494,-12.583436965942383
1488,-3.67287015914917,-11.221783638000488
1489,-3.607194662094116,-10.041622161865234
1490,-3.7327401638031006,-8.82141399383545
1491,-3.8182919025421143,-14.747820854187012
1492,-3.664980173110962,-12.394095420837402
1493,-3.302762031555176,-14.794681549072266
1494,-3.928766965866089,-10.61648941040039
1495,-3.555436849594116,-9.156356811523438
1496,-3.9885761737823486,-8.058488845825195
1497,-3.216050148010254,-12.323481559753418
1498,-4.034060001373291,-11.904008865356445
1499,-3.615159511566162,-14.145496368408203
1500,-3.467838764190674,-17.461910247802734
1501,-3.7457656860351562,-22.306285858154297
1502,-3.6336655616760254,-19.75173568725586
1503,-3.803802967071533,-20.55817985534668
1504,-3.1832427978515625,-13.918692588806152
1505,-3.2629714012145996,-16.3985652923584
1506,-3.5784552097320557,-17.33797264099121
1507,-3.7730395793914795,-21.4462890625
1508,-3.903585910797119,-25.183128356933594
1509,-3.092987060546875,-21.858163833618164
1510,-3.431184768676758,-19.23542022705078
1511,-3.5625247955322266,-14.24111270904541
1512,-3.2551076412200928,-17.624881744384766
1513,-3.5980827808380127,-15.719130516052246
1514,-4.015346527099609,-16.16714859008789
1515,-4.082930088043213,-16.042558670043945
1516,-3.292022705078125,-18.780948638916016
1517,-3.438204526901245,-19.73103904724121
1518,-4.366151332855225,-27.671558380126953
1519,-3.523425579071045,-21.108152389526367
1520,-4.018665790557861,-25.446624755859375
1521,-3.0813980102539062,-15.389097213745117
1522,-3.2689642906188965,-14.398513793945312
1523,-4.049515247344971,-15.850931167602539
1524,-3.255058765411377,-17.607730865478516
1525,-3.592348575592041,-22.3444881439209
1526,-3.507408380508423,-19.551143646240234
1527,-3.4130983352661133,-18.130277633666992
1528,-3.891188859939575,-19.082260131835938
1529,-4.310158729553223,-18.041519165039062
1530,-3.7334868907928467,-16.76961898803711
1531,-3.3977677822113037,-21.29938507080078
1532,-3.4876465797424316,-24.065277099609375
1533,-3.743938446044922,-20.165651321411133
1534,-3.3852379322052,-14.629915237426758
1535,-3.6247358322143555,-15.202486991882324
1536,-3.5580334663391113,-18.70641326904297
1537,-3.748072862625122,-14.310184478759766
1538,-4.046740531921387,-17.06476593017578
1539,-3.1753196716308594,-11.83560848236084
1540,-3.5857527256011963,-9.100732803344727
1541,-3.714083194732666,-10.078263282775879
1542,-3.663576602935791,-13.927047729492188
1543,-3.3016109466552734,-15.10832405090332
1544,-3.6695306301116943,-15.390454292297363
1545,-3.6460113525390625,-22.248271942138672
1546,-3.652845621109009,-24.17426109313965
1547,-3.8048038482666016,-21.633468627929688
1548,-3.9935357570648193,-25.07703399658203
1549,-3.402804136276245,-19.614748001098633
1550,-3.5641403198242188,-16.963109970092773
1551,-3.486830234527588,-14.343953132629395
1552,-3.198369264602661,-13.297259330749512
1553,-4.153069496154785,-12.34708023071289
1554,-3.7882258892059326,-10.299588203430176
1555,-4.524959087371826,-10.222990989685059
1556,-3.4111785888671875,-12.183731079101562
1557,-3.6914045810699463,-17.493122100830078
1558,-3.590526580810547,-17.539657592773438
1559,-3.9218637943267822,-19.908597946166992
1560,-4.246372222900391,-25.75503921508789
1561,-3.3235456943511963,-20.06171417236328
1562,-3.946392297744751,-16.543106079101562
1563,-4.482593536376953,-9.066339492797852
1564,-4.0000128746032715,-3.8980255126953125
1565,-3.290073871612549,-4.25447940826416
1566,-3.6174166202545166,-7.97371768951416
1567,-3.7597708702087402,-8.281176567077637
1568,-3.9971373081207275,-11.51663589477539
1569,-3.942335605621338,-5.3911333084106445
1570,-3.3023853302001953,-8.314482688903809
1571,-3.574169635772705,-11.774215698242188
1572,-3.5875821113586426,-16.134872436523438
1573,-3.857343912124634,-11.843201637268066
1574,-3.312822103500366,-11.618802070617676
1575,-3.8087387084960938,-16.493396759033203
1576,-3.6098906993865967,-18.259815216064453
1577,-5.0650248527526855,-25.09078025817871
1578,-2.520465850830078,-11.978697776794434
1579,-3.5924768447875977,-10.64118480682373
1580,-3.5421319007873535,-10.023683547973633
1581,-3.368340492248535,-13.922876358032227
1582,-3.447261095046997,-13.328741073608398
1583,-3.174962282180786,-12.532357215881348
1584,-3.868199586868286,-10.439452171325684
1585,-3.9705119132995605,-12.351543426513672
1586,-3.512838363647461,-14.080452919006348
1587,-3.5513031482696533,-12.377632141113281
1588,-3.365619659423828,-13.820167541503906
1589,-3.6165781021118164,-14.52755355834961
1590,-3.613068103790283,-13.311817169189453
1591,-3.421492576599121,-16.539762496948242
1592,-4.134883880615234,-18.744043350219727
1593,-3.7496354579925537,-10.864259719848633
1594,-4.1212849617004395,-12.80805778503418
1595,-3.723939895629883,-16.24212646484375
1596,-3.2299516201019287,-13.1981840133667
1597,-3.5774505138397217,-12.416913986206055
1598,-3.753533363342285,-10.070743560791016
1599,-4.336477756500244,-9.363779067993164
1600,-3.289766311645508,-9.507513999938965
1601,-3.441521406173706,-12.187275886535645
1602,-3.483981132507324,-15.04914665222168
1603,-4.024288654327393,-22.198692321777344
1604,-4.181027412414551,-24.040945053100586
1605,-3.3021445274353027,-18.858558654785156
1606,-3.0465197563171387,-12.984450340270996
1607,-3.7024483680725098,-12.502809524536133
1608,-3.506721019744873,-10.00289535522461
1609,-3.937192440032959,-8.845913887023926
1610,-3.784146785736084,-8.92927360534668
1611,-3.3761990070343018,-11.249444007873535
1612,-3.156160593032837,-12.430635452270508
1613,-3.5371134281158447,-16.187416076660156
1614,-3.482363224029541,-13.753386497497559
1615,-3.7566354274749756,-18.58852767944336
1616,-3.4791717529296875,-18.60089874267578
1617,-3.517955780029297,-15.415148735046387
1618,-3.557302951812744,-16.31642723083496
1619,-3.720142126083374,-15.437236785888672
1620,-3.6719563007354736,-10.264820098876953
1621,-3.543755292892456,-9.905284881591797
1622,-4.362785816192627,-7.518372058868408
1623,-3.057158946990967,-10.525885581970215
1624,-3.5965235233306885,-10.649932861328125
1625,-3.3878321647644043,-9.117990493774414
1626,-3.7506513595581055,-7.625432968139648
1627,-3.7281107902526855,-9.281330108642578
1628,-3.8062660694122314,-9.783441543579102
1629,-3.5007240772247314,-13.043164253234863
1630,-3.9210362434387207,-17.42300796508789
1631,-4.260266304016113,-18.11427879333496
1632,-3.5313448905944824,-12.003181457519531
1633,-3.3221640586853027,-9.188554763793945
1634,-3.976853609085083,-11.18348503112793
1635,-3.242161273956299,-9.003738403320312
1636,-3.3958582878112793,-11.099496841430664
1637,-3.9376649856567383,-9.72925853729248
1638,-3.8648035526275635,-11.954240798950195
1639,-4.29116153717041,-12.425649642944336
1640,-3.5669643878936768,-15.775188446044922
1641,-3.2714791297912598,-17.997377395629883
1642,-3.994913339614868,-15.386382102966309
1643,-3.8869645595550537,-17.16974639892578
1644,-5.051300048828125,-16.66571044921875
1645,-2.904587745666504,-14.106344223022461
1646,-3.440556764602661,-14.744749069213867
1647,-3.468712091445923,-15.418174743652344
1648,-3.7035751342773438,-15.882253646850586
1649,-4.457648277282715,-13.573225975036621
1650,-3.6216394901275635,-15.86829948425293
1651,-3.306468963623047,-15.811680793762207
1652,-3.868347406387329,-15.084842681884766
1653,-4.150259017944336,-15.849778175354004
1654,-3.0592103004455566,-17.236127853393555
1655,-3.203002452850342,-17.763490676879883
1656,-3.1956071853637695,-16.949539184570312
1657,-3.1747119426727295,-16.746374130249023
1658,-3.7576186656951904,-14.59012222290039
1659,-4.404082298278809,-18.01692008972168
1660,-4.198521614074707,-21.21795654296875
1661,-3.7235236167907715,-17.46025276184082
1662,-3.6560378074645996,-14.653820037841797
1663,-3.088916301727295,-16.033416748046875
1664,-3.0888583660125732,-18.392295837402344
1665,-3.3056013584136963,-14.07258415222168
1666,-3.261154890060425,-16.87096405029297
1667,-3.576005458831787,-21.0745849609375
1668,-4.002911567687988,-24.146934509277344
1669,-4.212699890136719,-24.011133193969727
1670,-3.8077633380889893,-25.764488220214844
1671,-3.011892080307007,-24.973005294799805
1672,-3.5038788318634033,-28.835268020629883
1673,-3.8155136108398438,-27.74566650390625
1674,-3.2987616062164307,-23.523944854736328
1675,-3.4792566299438477,-21.106143951416016
1676,-3.820129871368408,-20.237024307250977
1677,-3.448035955429077,-18.051246643066406
1678,-3.642808437347412,-19.763362884521484
1679,-3.8153371810913086,-18.64164924621582
1680,-4.32253360748291,-21.329683303833008
1681,-5.400491714477539,-25.41866683959961
1682,-3.184332847595215,-13.587198257446289
1683,-3.3414478302001953,-12.152857780456543
1684,-3.703458309173584,-11.409172058105469
1685,-3.493129014968872,-12.9922456741333
1686,-3.1869328022003174,-17.473766326904297
1687,-3.5269277095794678,-21.8070011138916
1688,-3.6333465576171875,-21.259571075439453
1689,-3.7337310314178467,-24.533021926879883
1690,-3.7720463275909424,-21.224607467651367
1691,-3.477341890335083,-20.212921142578125
1692,-3.7202506065368652,-22.630844116210938
1693,-3.830660581588745,-20.94426727294922
1694,-3.8358521461486816,-20.310352325439453
1695,-3.5017101764678955,-18.654502868652344
1696,-3.885075807571411,-22.231216430664062
1697,-3.6018922328948975,-20.407175064086914
1698,-3.660633087158203,-18.942096710205078
1699,-3.6219847202301025,-18.332937240600586
1700,-3.405965566635132,-17.13259506225586
1701,-3.5616822242736816,-18.046966552734375
1702,-3.842559814453125,-15.245595932006836
1703,-3.523898124694824,-17.165769577026367
1704,-3.2365806102752686,-18.582319259643555
1705,-3.5594191551208496,-16.804319381713867
1706,-4.719994068145752,-18.638416290283203
1707,-3.5514259338378906,-19.621671676635742
1708,-3.629730701446533,-22.485137939453125
1709,-3.6823713779449463,-20.56358528137207
1710,-4.091858863830566,-20.02229118347168
1711,-3.3584492206573486,-21.19977569580078
1712,-3.41441011428833,-20.39414405822754
1713,-3.375894069671631,-19.845558166503906
1714,-3.4815330505371094,-21.20737648010254
1715,-3.8564395904541016,-20.612957000732422
1716,-4.040922164916992,-23.702171325683594
1717,-3.3245620727539062,-17.13448715209961
1718,-3.960513114929199,-19.39676284790039
1719,-4.003810882568359,-18.903934478759766
1720,-3.5773308277130127,-18.04922866821289
1721,-3.272355079650879,-17.79472541809082
1722,-3.645993709564209,-16.782018661499023
1723,-3.582726240158081,-16.752485275268555
1724,-3.0877623558044434,-20.171852111816406
1725,-3.5311920642852783,-21.207813262939453
1726,-3.659574270248413,-21.74740982055664
1727,-3.5707507133483887,-24.29241943359375
1728,-4.378678798675537,-27.910892486572266
1729,-3.1567935943603516,-27.412944793701172
1730,-3.5396621227264404,-28.809358596801758
1731,-3.3933470249176025,-28.918895721435547
1732,-3.540276527404785,-24.91068458557129
1733,-3.2683727741241455,-20.139965057373047
1734,-3.5525171756744385,-19.7774715423584
1735,-3.5968639850616455,-22.83748435974121
1736,-3.622188091278076,-21.673336029052734
1737,-4.433823585510254,-25.499122619628906
1738,-3.318789005279541,-18.81227684020996
1739,-3.498772144317627,-18.611434936523438
1740,-3.4154300689697266,-16.57587242126465
1741,-3.560441493988037,-17.40557861328125
1742,-3.379875421524048,-17.043916702270508
1743,-3.5639472007751465,-18.918724060058594
1744,-4.157050609588623,-17.859813690185547
1745,-3.4313535690307617,-17.325735092163086
1746,-3.44781756401062,-21.741348266601562
1747,-3.8963685035705566,-23.61487579345703
1748,-4.091007232666016,-28.7695369720459
1749,-3.1375393867492676,-18.744762420654297
1750,-3.7866432666778564,-15.329423904418945
1751,-3.600431203842163,-14.131208419799805
1752,-3.6744775772094727,-13.841362953186035
1753,-4.069421768188477,-12.89661979675293
1754,-3.910024404525757,-13.025365829467773
1755,-3.022122859954834,-16.31504249572754
1756,-4.121735095977783,-22.600879669189453
1757,-3.128812789916992,-19.41639518737793
1758,-3.5752313137054443,-24.54896354675293
1759,-3.236166000366211,-23.400360107421875
1760,-3.3789072036743164,-18.770933151245117
1761,-3.3651371002197266,-19.44748306274414
1762,-3.469012498855591,-20.04157066345215
1763,-3.592100143432617,-20.55713653564453
1764,-3.618378162384033,-21.596969604492188
1765,-3.9769043922424316,-23.649282455444336
1766,-3.441511869430542,-21.688451766967773
1767,-3.6589512825012207,-22.421993255615234
1768,-3.7666237354278564,-28.43902587890625
1769,-3.7893829345703125,-30.068286895751953
1770,-3.857123613357544,-30.072654724121094
1771,-3.7010693550109863,-29.14105224609375
1772,-3.278670310974121,-19.25385856628418
1773,-3.6116580963134766,-19.5481014251709
1774,-4.4250359535217285,-18.09003257751465
1775,-3.5513482093811035,-15.97976016998291
1776,-3.238053798675537,-15.863954544067383
1777,-3.781759738922119,-15.497004508972168
1778,-3.743406057357788,-14.076918601989746
1779,-3.514643430709839,-17.892351150512695
1780,-3.9381375312805176,-21.178085327148438
1781,-3.2231435775756836,-15.843903541564941
1782,-3.313045024871826,-16.153894424438477
1783,-3.3518924713134766,-14.812397956848145
1784,-3.3302204608917236,-16.15630340576172
1785,-3.4896156787872314,-14.928951263427734
1786,-3.414987087249756,-15.38836669921875
1787,-4.037115573883057,-20.62894058227539
1788,-3.411567211151123,-20.791051864624023
1789,-3.5462749004364014,-21.106063842773438
1790,-3.570997476577759,-22.752429962158203
1791,-4.049473762512207,-24.066909790039062
1792,-3.5973565578460693,-22.840312957763672
1793,-3.3979549407958984,-22.99945068359375
1794,-3.2530875205993652,-21.484285354614258
1795,-3.4942257404327393,-23.522897720336914
1796,-3.1016128063201904,-20.02705955505371
1797,-3.464085102081299,-18.950498580932617
1798,-3.238826274871826,-18.52214241027832
1799,-3.322230815887451,-19.090333938598633
1800,-3.5908117294311523,-18.13016700744629
1801,-4.12545919418335,-17.590478897094727
1802,-3.2387006282806396,-15.318727493286133
1803,-3.922208547592163,-19.3222599029541
1804,-3.5996432304382324,-16.759862899780273
1805,-3.446200132369995,-17.831336975097656
1806,-3.5505146980285645,-19.629796981811523
1807,-3.677292823791504,-20.2487735748291
1808,-4.645484924316406,-23.128700256347656
1809,-3.2178196907043457,-18.781051635742188
1810,-3.821645498275757,-13.30775260925293
1811,-3.512507200241089,-15.243553161621094
1812,-3.168767213821411,-15.264951705932617
1813,-3.399817943572998,-18.195585250854492
1814,-3.6455018520355225,-16.823347091674805
1815,-3.8441317081451416,-15.906442642211914
1816,-3.5985491275787354,-16.89434242248535
1817,-3.559283494949341,-16.968046188354492
1818,-3.4852688312530518,-16.03780746459961
1819,-3.36594557762146,-14.602701187133789
1820,-3.5554051399230957,-16.028396606445312
1821,-3.5978479385375977,-15.442754745483398
1822,-3.94590425491333,-18.32306480407715
1823,-3.669492483139038,-17.352855682373047
1824,-3.4286324977874756,-20.19519805908203
1825,-3.7149100303649902,-23.050251007080078
1826,-4.618368148803711,-21.712305068969727
1827,-3.53176212310791,-19.818214416503906
1828,-3.440810203552246,-19.355865478515625
1829,-3.2037813663482666,-18.215763092041016
1830,-3.427433729171753,-15.468510627746582
1831,-3.854522466659546,-13.898527145385742
1832,-3.613959550857544,-12.433202743530273
1833,-3.516378164291382,-12.933943748474121
1834,-3.9125280380249023,-14.345224380493164
1835,-3.8534297943115234,-18.856101989746094
1836,-3.0847373008728027,-15.888016700744629
1837,-3.825765609741211,-11.394698143005371
1838,-3.4680404663085938,-13.658531188964844
1839,-3.786072254180908,-13.87451457977295
1840,-3.4982173442840576,-15.834236145019531
1841,-3.532501459121704,-17.124666213989258
1842,-3.07547664642334,-17.396873474121094
1843,-4.021050453186035,-22.181835174560547
1844,-3.6117489337921143,-21.331098556518555
1845,-3.5278818607330322,-22.95477294921875
1846,-3.3071162700653076,-15.14913558959961
1847,-3.3103291988372803,-13.875089645385742
1848,-3.641864538192749,-14.777652740478516
1849,-3.5631446838378906,-13.211377143859863
1850,-3.5440547466278076,-13.79452896118164
1851,-3.234607696533203,-15.781993865966797
1852,-3.366231679916382,-15.408337593078613
1853,-3.402299404144287,-15.42605209350586
1854,-3.3550074100494385,-19.0555477142334
1855,-3.10371732711792,-20.779014587402344
1856,-3.496598720550537,-24.25989532470703
1857,-3.3637373447418213,-24.01935577392578
1858,-3.7354772090911865,-24.208402633666992
1859,-3.074965715408325,-21.160594940185547
1860,-4.119266510009766,-23.01140594482422
1861,-3.8455779552459717,-23.2425594329834
1862,-4.247065544128418,-23.007259368896484
1863,-2.979310989379883,-19.859468460083008
1864,-4.001617431640625,-22.958602905273438
1865,-3.262573719024658,-20.067461013793945
1866,-3.462083578109741,-21.98135757446289
1867,-3.626128673553467,-21.36370849609375
1868,-3.878976345062256,-21.661893844604492
1869,-3.0562820434570312,-19.26738739013672
1870,-3.889737606048584,-20.5418643951416
1871,-3.4654669761657715,-18.97816276550293
1872,-3.759138822555542,-15.541229248046875
1873,-3.8093552589416504,-14.75658130645752
1874,-3.37770938873291,-14.823298454284668
1875,-2.962433338165283,-16.635263442993164
1876,-3.2741036415100098,-19.086286544799805
1877,-3.6419289112091064,-21.266159057617188
1878,-3.7071776390075684,-22.274450302124023
1879,-3.5903360843658447,-21.73516273498535
1880,-4.06104850769043,-22.040790557861328
1881,-3.7094902992248535,-22.274520874023438
1882,-3.527141571044922,-22.03530502319336
1883,-3.8693037033081055,-24.537036895751953
1884,-3.789973735809326,-25.717737197875977
1885,-3.3348000049591064,-21.365497589111328
1886,-3.466644048690796,-17.560531616210938
1887,-4.047923564910889,-20.7778263092041
1888,-3.662970542907715,-16.18984031677246
1889,-4.231935977935791,-18.526758193969727
1890,-3.751843214035034,-18.104949951171875
1891,-3.444702625274658,-19.814769744873047
1892,-3.2134010791778564,-18.496519088745117
1893,-3.654263973236084,-18.640575408935547
1894,-2.9433836936950684,-20.48491096496582
1895,-3.5322587490081787,-23.215229034423828
1896,-3.393232822418213,-23.57118034362793
1897,-3.496779441833496,-25.04726219177246
1898,-3.7783432006835938,-23.904991149902344
1899,-3.565969944000244,-24.31656265258789
1900,-3.3191609382629395,-24.769088745117188
1901,-3.7244958877563477,-24.9896297454834
1902,-3.6823058128356934,-25.566680908203125
1903,-3.662271022796631,-24.82436752319336
1904,-3.680300712585449,-23.639877319335938
1905,-3.2621641159057617,-18.829959869384766
1906,-3.1971449851989746,-15.32986068725586
1907,-3.5923986434936523,-13.796128273010254
1908,-3.769057273864746,-14.977852821350098
1909,-3.486212968826294,-11.671932220458984
1910,-3.503092050552368,-14.795319557189941
1911,-3.5713839530944824,-11.251520156860352
1912,-3.427668333053589,-11.858673095703125
1913,-3.578939914703369,-15.68890380859375
1914,-3.422513961791992,-17.177371978759766
1915,-3.9008898735046387,-25.217517852783203
1916,-3.031090259552002,-19.850507736206055
1917,-2.9347951412200928,-20.398494720458984
1918,-3.309541702270508,-18.82015037536621
1919,-3.315993547439575,-17.780611038208008
1920,-3.4649291038513184,-14.88420295715332
1921,-3.29140305519104,-16.7977294921875
1922,-3.255361557006836,-17.051864624023438
1923,-3.784170150756836,-17.43716812133789
1924,-3.3749918937683105,-19.718597412109375
1925,-3.5911149978637695,-19.101177215576172
1926,-3.5377182960510254,-17.733898162841797
1927,-3.6809723377227783,-18.4592227935791
1928,-3.704098701477051,-20.201549530029297
1929,-3.13761305809021,-20.002426147460938
1930,-3.7171831130981445,-23.933902740478516
1931,-4.485266208648682,-31.761798858642578
1932,-3.571333408355713,-29.14020347595215
1933,-2.967414140701294,-25.244213104248047
1934,-3.1027326583862305,-24.99539566040039
1935,-3.2120954990386963,-21.778026580810547
1936,-4.411296367645264,-22.0142822265625
1937,-4.026127815246582,-20.671167373657227
1938,-3.5824618339538574,-19.318300247192383
1939,-3.2518396377563477,-18.544538497924805
1940,-3.7869367599487305,-18.58489227294922
1941,-3.3055260181427,-21.258277893066406
1942,-3.3382861614227295,-21.995946884155273
1943,-3.3183703422546387,-18.535503387451172
1944,-3.1399381160736084,-17.795503616333008
1945,-3.641549587249756,-16.682876586914062
1946,-3.212277412414551,-17.457382202148438
1947,-3.647564172744751,-17.990320205688477
1948,-3.8085079193115234,-16.59846305847168
1949,-3.3857269287109375,-16.485797882080078
1950,-3.1804921627044678,-18.34659767150879
1951,-3.508228302001953,-16.654422760009766
1952,-3.719841718673706,-17.15015411376953
1953,-3.4449427127838135,-17.151994705200195
1954,-3.410207986831665,-17.81366539001465
1955,-3.5778164863586426,-18.597793579101562
1956,-3.643416404724121,-17.62784194946289
1957,-2.7667622566223145,-17.595531463623047
1958,-3.61319899559021,-20.950439453125
1959,-3.771895170211792,-22.317468643188477
1960,-3.6077632904052734,-18.20722198486328
1961,-2.9788665771484375,-14.513521194458008
1962,-3.4563324451446533,-16.002140045166016
1963,-3.5530357360839844,-16.567975997924805
1964,-4.715512752532959,-15.295492172241211
1965,-3.281977415084839,-14.566060066223145
1966,-3.363637685775757,-14.691389083862305
1967,-3.4605700969696045,-15.679891586303711
1968,-3.5798463821411133,-17.221817016601562
1969,-3.3224847316741943,-18.68840217590332
1970,-3.238839626312256,-21.005943298339844
1971,-3.5303456783294678,-23.571088790893555
1972,-3.4120607376098633,-22.864234924316406
1973,-3.763909101486206,-27.645465850830078
1974,-3.0586752891540527,-21.094884872436523
1975,-4.403688430786133,-22.8988037109375
1976,-3.673065185546875,-22.593111038208008
1977,-3.610011339187622,-22.159229278564453
1978,-2.8121554851531982,-19.967159271240234
1979,-3.8059942722320557,-20.029964447021484
1980,-3.816868305206299,-19.364625930786133
1981,-3.840757131576538,-20.42808723449707
1982,-3.546351909637451,-19.30467987060547
1983,-3.2840919494628906,-17.63892364501953
1984,-3.771130323410034,-16.75441551208496
1985,-3.3884711265563965,-13.413846015930176
1986,-3.178502321243286,-16.394397735595703
1987,-3.502098321914673,-20.006874084472656
1988,-3.5188841819763184,-20.82122039794922
1989,-3.3440041542053223,-19.4508056640625
1990,-3.4891908168792725,-19.90507698059082
1991,-3.223085880279541,-17.06197738647461
1992,-3.4751949310302734,-14.798195838928223
1993,-3.975010871887207,-17.003795623779297
1994,-3.8806161880493164,-16.69391441345215
1995,-3.124285936355591,-16.029760360717773
1996,-3.3069307804107666,-20.480396270751953
1997,-3.858278751373291,-19.45534896850586
1998,-3.50249981880188,-17.539413452148438
1999,-3.684324264526367,-19.692859649658203
2000,-3.7060301303863525,-21.358253479003906
2001,-3.624631404876709,-20.947946548461914
2002,-3.611499071121216,-21.459484100341797
2003,-3.5544865131378174,-22.432710647583008
2004,-3.3433034420013428,-19.873409271240234
2005,-3.1571204662323,-17.349040985107422
2006,-3.914763927459717,-19.145057678222656
2007,-3.5374608039855957,-18.44742774963379
2008,-3.9437975883483887,-17.866758346557617
2009,-3.3460371494293213,-19.219778060913086
2010,-3.3604378700256348,-18.705659866333008
2011,-3.283626079559326,-18.252986907958984
2012,-3.1133291721343994,-21.471372604370117
2013,-3.333834409713745,-22.835031509399414
